draw,start_opt,land_opt,dist,best_f,evals
1334,3,5,0.0006580905318472724,8.300793360012176e-05,1500
1335,3,4,0.001135065342775668,0.00033119911083220367,1500
1336,4,5,0.0001120391341492608,2.4095416255382836e-06,1500
1337,2,5,0.0004102218795411664,3.200381945393559e-05,1500
1338,0,0,3.7409243115634947,254.24500070365337,1500
1340,3,5,0.006243001974809084,0.007540910241613496,1500
1339,0,5,0.00039666921443141744,2.9656109118775703e-05,1500
1341,4,4,0.0001218602290890296,3.7830008978190455e-06,1500
1342,0,5,0.0004154363764751884,3.252094629918962e-05,1500
1344,2,5,0.000671105401067822,8.575371036940968e-05,1500
1343,4,5,0.0004718745500623107,4.3069670511937826e-05,1500
1345,3,0,0.0006701430867746739,0.00015183992924902668,1500
1346,4,4,0.00010857756450517195,3.472693064025136e-06,1500
1349,5,5,0.0010633706787123109,0.00021453889899094268,1500
1348,5,5,0.0005241649038786419,5.173761003987243e-05,1500
1347,4,5,0.0019262933531191062,0.0006997888269217851,1500
1350,4,5,0.0003412597176554352,2.166259080698988e-05,1500
1351,4,5,0.0002785134913406217,1.51927037608461e-05,1500
1352,5,5,0.0008294162494278686,0.00012677657254834884,1500
1353,4,4,0.00017659598786714078,7.578015914165298e-06,1500
1354,0,0,0.0009924678507326813,0.00033219103885798645,1500
1355,0,5,0.0005769069999702956,6.509957690066492e-05,1500
1357,4,4,0.00041691570219133363,4.438426929283353e-05,1500
1356,4,5,0.0009700073943511922,0.00018687131320667294,1500
1358,4,5,0.0009247522083185848,0.00016093146401955326,1500
1360,5,5,0.0002115121380809111,8.415082085941165e-06,1500
1359,3,5,0.0009306206501573349,0.0001601698450768763,1500
1361,2,5,0.007900398450202288,0.011576378588005648,1500
1362,3,5,0.0006950434331877858,9.236398433554593e-05,1500
1364,4,5,0.0013586474676201387,0.0003648968087495444,1500
1363,4,5,0.0007423469109315125,0.00010488499429148281,1500
1365,2,5,0.00064881982303971,7.928016364887361e-05,1500
1366,0,5,0.0008024839517630143,0.00011819959211762118,1500
1368,1,5,0.001024770638695065,0.0002076450550261424,1500
1367,3,5,0.0017260644211160785,0.0005705329691128721,1500
1369,0,0,2.826698238729901,191.75618938542402,1500
1370,3,4,0.0016118295105661618,0.0006678829187731005,1500
1372,3,5,0.00027025565189315904,1.3955835566962501e-05,1500
1371,4,5,0.0003946266960436284,2.911100266726551e-05,1500
1373,5,5,0.00023438010821229914,1.0849887497236154e-05,1500
1374,3,5,0.0012189321889436641,0.0002803022087413974,1500
1375,2,5,0.0014310396668254348,0.00039432202858063066,1500
1376,5,5,0.001141262168846727,0.0002465355692003097,1500
1377,5,5,0.0008886304171927625,0.0001549907473792213,1500
1378,5,5,0.0009865978911675374,0.00018208435914612443,1500
1379,4,4,0.00023942642566745215,1.52762708436991e-05,1500
1380,4,5,0.0003098905152790166,1.9847458452181516e-05,1500
1381,1,5,0.001701319907550688,0.0006016809430943869,1500
1382,4,4,0.000163034450730606,6.665757829365659e-06,1500
1384,3,5,0.00019636285139790988,7.309452492763323e-06,1500
1383,4,5,0.0014090271725542898,0.00037016516296784104,1500
1385,5,5,0.0004145940972348517,3.4225811005957905e-05,1500
1386,5,5,0.0002597359440197363,1.2505019662465307e-05,1500
1387,5,5,0.0011859845797676071,0.0002680357100426682,1500
1388,5,5,0.00038470562888995796,2.7713002394977575e-05,1500
1389,3,5,0.0005549934366844363,6.007250960530805e-05,1500
1390,3,5,0.001824904025261969,0.0006137416021994655,1500
1391,3,5,0.0019538967378485827,0.0007950327925989856,1500
1392,5,5,0.00040103158756215295,3.1167487620508e-05,1500
1393,0,0,0.0005484400579103363,0.00010145836171149656,1500
1394,3,5,0.00041206257930567346,3.153096044726553e-05,1500
1395,5,5,0.0016341861392659858,0.0004991419087052196,1500
1396,4,5,0.00011288093437612282,2.4838332901879593e-06,1500
1397,4,5,0.0021539306043244434,0.001042655812317944,1500
1398,5,5,8.93125087601232e-05,1.5068822178635127e-06,1500
1399,5,5,0.00010458142258406389,2.1100000939812724e-06,1500
1400,5,5,0.0007901735530208811,0.00012055708534150294,1500
1401,4,5,0.0008670060316963821,0.0001388821578385143,1500
1402,3,0,0.006039211041475177,0.012291707176492531,1500
1403,4,4,0.00015412926726247571,6.223692757066313e-06,1500
1404,0,0,0.00018957893207661915,1.2143792929510384e-05,1500
1406,5,5,0.00039773045443803007,2.943132904047058e-05,1500
1405,3,5,0.0006309244257978929,7.459091757931409e-05,1500
1407,4,5,0.0030658309589484943,0.001820655190076695,1500
1408,4,0,2.809741016044866,234.50527798321423,1500
1409,4,5,0.0012626719566011934,0.00031205355331769734,1500
1410,3,5,0.0008507687819571418,0.00014040093861979902,1500
1411,4,5,0.005488468134757376,0.0057623560811120595,1500
1412,4,4,0.00025832223901572286,1.9088109895363315e-05,1500
1413,0,0,0.00024720587242862486,2.0615703743562907e-05,1500
1414,4,5,0.0016313821876054943,0.0005232390956343028,1500
1415,5,5,0.0019350128125294656,0.0007156491952642465,1500
1416,3,5,0.05015432502881345,0.5095258474665566,1500
1417,3,5,0.0002819868502516159,1.484376123125519e-05,1500
1418,3,5,0.0009448477757130276,0.0001701630100761229,1500
1419,5,5,0.00036404102420729194,2.4709150906548454e-05,1500
1421,0,5,0.0006645870153941338,8.439648975634138e-05,1500
1420,3,5,0.0006822695611148633,9.169414845549214e-05,1500
1422,4,5,0.0006913845443500161,9.160243327655593e-05,1500
1423,2,5,0.0008511273698523052,0.00013482702334571944,1500
1424,4,5,0.000194974281140436,7.155555300620043e-06,1500
1425,5,5,0.0002731741783894055,1.3885718245339858e-05,1500
1427,3,5,0.0002840663728659288,1.5146897171783405e-05,1500
1426,3,5,0.0009167052599095797,0.0001599839283588592,1500
1428,3,4,0.0007210642669690997,0.00016014286377248832,1500
1429,5,5,7.462983412162032e-05,1.0720029384283167e-06,1500
1430,4,5,0.000509241389606053,4.909915558977265e-05,1500
1431,5,5,0.0006696424262958755,8.336402022774238e-05,1500
1432,1,1,0.00041767760385416446,5.4914035948196795e-05,1500
1433,5,5,0.0011147953069333015,0.00023375561772837847,1500
1434,5,5,0.0014220575391543846,0.00038310604723008543,1500
1435,4,4,0.0005232337519279292,7.226901512203119e-05,1500
1436,5,5,0.00019585469093573454,7.533083109421739e-06,1500
1437,3,5,0.0005350024660432213,5.356039724935506e-05,1500
1438,3,5,0.001452948134545979,0.0003981926830679148,1500
1439,3,4,8.211951131578612e-05,1.8729194190931373e-06,1500
1440,0,5,0.0012779599750517045,0.0003220666042326008,1500
1442,4,5,0.0004653852516637675,4.201269230543483e-05,1500
1441,4,5,0.0005850991824403658,6.988595088664751e-05,1500
1443,3,5,0.0007094857167105531,9.584999699513102e-05,1500
1444,5,5,0.0004403379016999535,3.891854615737476e-05,1500
1445,1,5,0.0010686555183660627,0.00022461175249970236,1500
1446,3,5,0.0006381396154195431,8.214244129968051e-05,1500
1447,4,4,0.0005410186397306109,7.87011001817376e-05,1500
1448,1,5,0.0012341997258457538,0.0002978175400198101,1500
1449,0,5,0.000848890732111058,0.00013864681725261728,1500
1450,1,5,0.00027272780187776244,1.3957139233536476e-05,1500
1451,4,5,0.0006256291669815819,7.593496822704809e-05,1500
1452,4,4,0.00020753044030361934,1.137080596085596e-05,1500
1453,5,5,0.0004208100127139855,3.278683472788127e-05,1500
1454,0,0,0.0009218166804671043,0.0002869586500271231,1500
1455,5,5,0.0007754806543609681,0.00012498505330362295,1500
1456,4,5,0.0012436030196036308,0.00028814401413738744,1500
1457,0,5,0.0004115617975382483,3.4054781632468916e-05,1500
1458,5,5,0.000667067688489401,8.383869296618005e-05,1500
1459,3,5,0.001517555287730637,0.0004313062860034202,1500
1460,2,5,0.0008363296645987774,0.00013504832238745828,1500
1461,3,5,0.00018302319548530016,6.30465846800409e-06,1500
1462,5,5,0.00092504823278713,0.00016134374449527488,1500
1463,3,5,0.00038595016799734214,2.8645297962634574e-05,1500
1464,5,5,0.0002167884415894137,9.203031136590978e-06,1500
1465,0,5,0.006077554241833788,0.007053377849355301,1500
1466,1,5,0.00019042147802183565,6.971456016084399e-06,1500
1467,4,4,7.290951626220192e-05,1.3675849390253637e-06,1500
1468,4,5,0.0006804157876121092,8.634069686813338e-05,1500
1469,4,4,0.00013208876345373815,4.2361002076897216e-06,1500
1470,0,0,0.0012480437652859792,0.0005259778943756542,1500
1471,3,5,0.005484344671416748,0.0057807618985451946,1500
1472,4,5,0.0016226774163630724,0.0005052495368191107,1500
1473,5,5,0.0005592237283011739,6.0828612127350796e-05,1500
1474,5,5,0.00018113902589497147,6.453106714745162e-06,1500
1475,2,5,0.0013522812652817092,0.0003667867727163299,1500
1476,4,5,0.005815204313332303,0.006765069545227518,1500
1477,4,5,0.00037635112983278724,2.6335360709703288e-05,1500
1478,1,1,0.00030821137757083253,2.9882310411111152e-05,1500
1479,1,1,0.0002590616909469782,2.113062123216195e-05,1500
1480,3,5,0.0004734946206866084,4.195276386453868e-05,1500
1481,3,5,0.001277601339381571,0.00030857949257735105,1500
1482,1,1,0.0012357467383202723,0.000480610669404121,1500
1483,4,5,0.002506230440185723,0.0012086691708529825,1500
1484,1,1,0.0005294841030416749,8.830034371895182e-05,1500
1485,0,0,0.003513090662356699,0.0041650752632064044,1500
1486,5,5,0.00035680123224009273,2.478052202780559e-05,1500
1487,5,5,0.0003580996791383465,2.4097358948365707e-05,1500
1488,3,5,0.0008583667454207728,0.00013705729947839981,1500
1489,3,5,0.0008569326292625254,0.0001367801334151442,1500
1490,3,5,0.0006664633091979915,9.055715689659922e-05,1500
1491,4,5,0.00013668019796290472,3.425222461535463e-06,1500
1492,1,5,0.0004796778820050678,4.556653630779514e-05,1500
1493,4,5,0.0009512686633502213,0.00018118610427215575,1500
1494,2,4,0.000493316420844957,7.169153059145935e-05,1500
1495,3,5,0.0026071741364555524,0.0012971901131469746,1500
1496,4,4,6.509332079339675e-05,1.2678957823423655e-06,1500
1497,3,5,0.000551462452856104,5.912491909913185e-05,1500
1498,0,0,0.00039436076138136606,5.24989372211856e-05,1500
1499,3,0,0.00021428471018534583,1.5520642594083898e-05,1500
1500,1,5,0.00010075432068648612,2.037029180638051e-06,1500
1501,3,5,0.0011036786471782475,0.00023266528866825944,1500
1503,5,5,0.001060660756010764,0.00021277037983366266,1500
1502,4,5,0.0004811511577410208,4.297340650330377e-05,1500
1504,4,5,0.0009859360656748802,0.00018748617039961778,1500
1505,5,5,0.0015613984534440792,0.0005101614821784278,1500
1506,3,5,0.00025794488477047365,1.2887769237992572e-05,1500
1507,1,1,0.00043897244203430975,6.067998151154726e-05,1500
1508,3,4,0.00028370930768341617,2.539289354511322e-05,1500
1509,0,5,0.003046993780868226,0.0017605402508282895,1500
1510,4,5,0.0008016972973726985,0.00012229598254108364,1500
1511,2,4,0.0004041607000457847,4.1949043138622646e-05,1500
1512,5,5,0.0005421155649659865,5.524535527015005e-05,1500
1513,5,5,0.0009132932348334703,0.00015680438885341732,1500
1514,2,5,0.0007918612731659206,0.0001225894009269757,1500
1516,0,0,0.001511993053207281,0.0007710783154511306,1500
1515,0,0,0.0006253555807897209,0.00013206493524877414,1500
1517,5,5,0.00018360010299827502,6.431254880305998e-06,1500
1518,3,5,0.0008654212434150008,0.0001423192218272018,1500
1519,2,5,0.0010455951796531071,0.00021095115477718965,1500
1521,4,5,0.00019424459153968358,7.618926621865775e-06,1500
1520,0,5,0.0006981777299270384,9.299239401576552e-05,1500
1522,2,5,0.0007506288294633484,0.00010493461565489658,1500
1523,1,5,0.0011486109368566315,0.0002459709425586567,1500
1524,2,5,0.0007470164605142808,0.00011204495706635791,1500
1525,1,5,0.0007035756822074618,9.712519318661806e-05,1500
1526,4,4,0.0003565580406649768,3.6478617456348365e-05,1500
1527,0,5,0.0008108143660780228,0.00012951407409113067,1500
1528,2,5,0.0016017241836858097,0.0005040569170542565,1500
1529,3,5,0.0006025597886876867,7.07022870763015e-05,1500
1530,1,1,0.0005010576083688762,7.907915324652202e-05,1500
1531,4,4,0.00012027135567841236,3.836942027400043e-06,1500
1532,4,5,0.0007381528913875709,0.0001152028216161226,1500
1533,4,4,0.0003455598708428778,2.9305687448284724e-05,1500
1534,3,5,0.0012716941706075228,0.0003084606978196445,1500
1535,3,5,0.0014138877085235805,0.00038687641583479387,1500
1536,0,0,2.328872267417279,213.88934640746714,1500
1538,4,5,0.0009650433089542068,0.0001776018141902074,1500
1537,3,5,0.00040325634756479466,3.081689187917088e-05,1500
1539,0,5,0.0006843566825371094,9.116822227912081e-05,1500
1540,3,5,0.003883598431996999,0.0028911096282669586,1500
1541,0,0,0.0005590941132992254,0.00010565479487091871,1500
1542,2,1,0.00039528253299478004,4.9156075216892714e-05,1500
1543,4,0,0.0011012780554370647,0.0004097006167419227,1500
1544,3,5,0.0025830146799366268,0.0013395290354179235,1500
1545,4,5,0.0006493566991022892,7.816993666608615e-05,1500
1547,4,0,0.0009623573777279259,0.000312063679875124,1500
1546,3,5,0.00012190512784409606,2.728134974208488e-06,1500
1548,4,4,0.00020926700512016982,1.1262583830819344e-05,1500
1549,5,5,0.0006752738296536325,8.630169891970737e-05,1500
1551,5,5,0.0004699210011620469,4.363757555193783e-05,1500
1550,3,5,0.004470191988112184,0.003933961445195106,1500
1552,2,4,0.0002153598222276089,1.3102240821175289e-05,1500
1553,3,5,0.0010266138324867026,0.0001954448393223958,1500
1555,4,5,0.0005552092781342644,6.106029156679683e-05,1500
1554,5,5,0.0004947755788773476,5.100639397245398e-05,1500
1556,4,5,0.0013157759564361255,0.00034198220743267873,1500
1557,3,5,0.0010664551346458266,0.00021543172263756484,1500
1558,3,5,0.0011344739909631993,0.0002408199890416929,1500
1559,4,5,0.001999377614697348,0.000856561105503896,1500
1560,5,5,0.0005128472627889559,4.971723089851494e-05,1500
1561,4,0,0.0011483717612403483,0.00044500805563107016,1500
1562,4,5,0.0009812243821091813,0.0001819082465999054,1500
1563,3,5,0.0004035772282099719,3.0537478455455935e-05,1500
1564,0,5,0.0010852267316788968,0.00021587640834674855,1500
1565,3,5,0.000579871395738906,7.143458395521947e-05,1500
1566,4,4,9.203257654578753e-05,2.3034524389358906e-06,1500
1568,5,5,0.0004134280969315053,3.356385372842234e-05,1500
1567,4,5,0.0008815998690092822,0.00014750978741029762,1500
1569,4,4,0.0001535736571490657,7.072564740884111e-06,1500
1570,5,5,0.0001886502991794791,6.664358521074751e-06,1500
1571,5,5,0.0003289945770372719,2.0273103488154885e-05,1500
1573,5,5,0.0007502340496785435,0.00010822462575307011,1500
1572,4,4,0.0006453752936704566,0.00011552705286443162,1500
1574,5,5,0.00039823755803987604,3.104319248696182e-05,1500
1575,5,5,0.0007901567977750783,0.0001214038430345064,1500
1576,4,5,0.0008674283770858399,0.00014046487413933237,1500
1577,5,5,0.0004702022123654689,4.334557848336441e-05,1500
1578,3,5,0.0005493247509218123,5.77293685936151e-05,1500
1579,2,5,0.0004420042420347537,3.6130508624670804e-05,1500
1580,4,5,0.0007827976950526852,0.00011991312713010077,1500
1581,1,5,0.0010334498385363787,0.00023235323517570733,1500
1582,3,5,0.0007318313679329379,0.00010761073522073281,1500
1583,4,4,0.00019035358941670396,9.324409009594335e-06,1500
1584,5,5,0.00074509012936277,0.00010595442919006113,1500
1585,3,5,0.0002796282677672422,1.4475517882650109e-05,1500
1586,3,5,0.0008702378615422466,0.0001412404793638004,1500
1587,5,5,0.00044373905124210476,3.7834205048865925e-05,1500
1588,2,5,0.0009969299523723116,0.00018704596780134164,1500
1589,5,5,0.0008715732881557663,0.00015225545619282927,1500
1590,5,5,0.00012809116085586546,3.0689376215116887e-06,1500
1591,3,5,0.0007108165237549337,9.921443823743415e-05,1500
1592,4,5,0.0015627131597581374,0.0004629465752047045,1500
1594,4,5,0.00040184695128403703,2.9700130662204797e-05,1500
1595,4,4,0.0002649444923259367,1.678297737401366e-05,1500
1593,1,5,0.0004152404243956298,3.26035667753665e-05,1500
1596,0,5,0.0002588339456903679,1.2842006014387612e-05,1500
1597,4,4,0.00019600125823273672,9.825006768161957e-06,1500
1598,3,5,0.0010596638218823146,0.00020557962420262902,1500
1599,0,5,0.001859350805915061,0.0007054552152207733,1500
1600,5,5,0.0006893765106075103,9.285102049799937e-05,1500
1602,3,0,0.0006448929282702414,0.00014042169658159243,1500
1601,1,5,0.0010058658204831084,0.00018893089781429057,1500
1603,3,5,0.0029759545045677203,0.0017482830104901793,1500
1604,3,0,3.201761790934994,214.6234804579227,1500
1605,1,1,0.0001004950554923823,3.1806638131715316e-06,1500
1606,4,4,4.35030446542347e-05,5.155589119748995e-07,1500
1607,4,5,0.001936927295399018,0.0007132197449580657,1500
1608,3,5,0.0018759988485735,0.0006960970038169949,1500
1609,4,5,0.0034405009690104556,0.0022054448562193046,1500
1610,5,5,0.0003227513774029422,1.9806151015727704e-05,1500
1611,4,5,0.0008186835572160271,0.00013401161818790832,1500
1612,3,5,0.0007508553075998067,0.00011036055514406544,1500
1614,0,5,0.0010170332065138,0.00020106640899993645,1500
1613,1,5,0.000977510045387698,0.00017963926238260367,1500
1615,4,5,0.00527172822883196,0.0056829592286641185,1500
1616,2,5,0.0009916336482438458,0.0001896542666531459,1500
1617,4,5,0.001198870867577577,0.0002685863417586072,1500
1618,3,5,0.0008519401720496184,0.00013421810871186066,1500
1620,5,5,0.0010507952271425105,0.0002078177111829534,1500
1619,4,4,0.0004785994101496242,5.772064404498386e-05,1500
1621,2,5,0.0007205678346923034,9.823337308702482e-05,1500
1622,5,5,0.0002916433846670918,1.62575105467847e-05,1500
1623,5,5,0.00036891886263630444,2.6631933765440613e-05,1500
1624,5,5,0.0008055407139016458,0.00013405679696897976,1500
1625,1,5,0.0008447568051813487,0.00014807771652675973,1500
1626,3,5,0.0010060725961437912,0.00019217957511693824,1500
1627,5,5,0.0010970132792015017,0.0002370685917414126,1500
1629,3,1,0.00012949543674612056,5.277525436874227e-06,1500
1628,4,5,0.00031921245932385156,1.8946050025685703e-05,1500
1630,4,5,0.0005024931845306639,5.2795587254064366e-05,1500
1631,3,5,0.0017482351561640202,0.000582665608385896,1500
1632,5,5,0.0006749093829176494,8.710495641739993e-05,1500
1633,4,5,0.0003184518992935764,1.9425393090524505e-05,1500
1634,3,5,0.0007209963613220971,9.704046187184302e-05,1500
1635,0,0,0.0002075698845281984,1.4536186363361335e-05,1500
1636,5,5,0.000493853966154357,4.6758183802308546e-05,1500
1638,5,5,0.0008444775982155831,0.00013385203576840357,1500
1637,2,5,0.0012939102022491013,0.0003172976275787942,1500
1639,4,5,0.0005666360278075022,6.249269093327779e-05,1500
1640,0,5,0.0021653175291235305,0.0009080786390000271,1500
1641,5,5,0.001230160748822787,0.000291710948686186,1500
1642,4,4,0.00013865723002323314,5.812833070751248e-06,1500
1643,0,0,0.00030611966927559614,3.1703759979517026e-05,1500
1644,5,5,0.0012398870709432529,0.0002943351648030507,1500
1645,0,0,0.001415321330760204,0.0006761629617518737,1500
1646,4,4,0.00019370548163198794,9.670387548751143e-06,1500
1647,4,5,0.0017927820558672146,0.0006128309003231189,1500
1648,4,5,0.0009898727600055005,0.00019106407142500113,1500
1649,3,5,0.0012404386865040693,0.00029462650298385333,1500
1650,1,5,4.203692719279461,355.8830801398585,1500
1651,0,5,0.0005531230745845923,5.825183055637482e-05,1500
1652,2,5,0.0004366240338484093,3.742751860619297e-05,1500
1653,4,4,0.00014216978723608902,5.46773961073585e-06,1500
1654,3,5,0.0004174569960141355,3.331562916508777e-05,1500
1655,4,5,0.0019733878817060698,0.0007581991463963441,1500
1656,4,5,0.0003258444714317048,1.9862244505442596e-05,1500
1657,3,5,0.0004688099653610443,4.105700286401706e-05,1500
1658,4,1,0.0005892304674246928,0.00010924450796708039,1500
1659,3,5,0.0007486592351398778,0.0001083542608135993,1500
1660,2,1,0.0010007592919330705,0.00031519685188932005,1500
1661,0,5,0.0004777047346983795,4.38180526563476e-05,1500
1663,5,5,0.0014531301554037185,0.0003957291350699646,1500
1664,3,5,0.0011697017451814064,0.00026008516115575716,1500
1662,0,0,2.5134956459687414,216.43730793187882,1500
1665,5,5,0.00022899484441848405,1.0717838400639135e-05,1500
1666,5,5,0.00020546055983784197,8.149474187591885e-06,1500
1667,3,5,0.0013383768047255814,0.00033640968813859924,1500
1669,4,5,0.0005471130910071232,5.7986541005087615e-05,1500
1668,3,5,0.001031538620966036,0.00020696182820200117,1500
1670,5,5,0.00025515847842624937,1.2558632646328075e-05,1500
1671,1,5,0.0017087663461584416,0.0005885844968428322,1500
1672,3,1,0.0004929410637395968,7.654263647556332e-05,1500
1673,3,5,0.0004988158933835472,4.66738298154438e-05,1500
1674,3,5,0.00042394715215497377,3.304688229836555e-05,1500
1676,4,5,0.0013535273991964502,0.00036575632833653343,1500
1675,5,5,4.704166883958451,404.5947898965365,1500
1677,5,5,0.0004339719145624616,3.610726024296941e-05,1500
1678,5,5,0.0007442140574348509,0.0001057962158843246,1500
1679,5,5,0.00022606874330430375,9.760937358972652e-06,1500
1680,3,5,0.0002948645359018634,1.683947939919619e-05,1500
1681,4,4,0.00027198133517341764,1.8659975772567227e-05,1500
1682,3,5,0.0006062402976563611,7.18110423195012e-05,1500
1683,3,5,0.0006422323317161594,8.077277048669255e-05,1500
1684,3,5,0.0004974634535640299,5.074110225598853e-05,1500
1685,4,5,0.0007404162637848902,0.00010761234961115396,1500
1686,3,5,0.0035680236383974382,0.0023783125993772987,1500
1687,3,5,0.0003451713941076147,2.2308573692664775e-05,1500
1688,0,0,0.0025465857234767916,0.0021831795456207287,1500
1689,5,5,0.0005758908867617102,6.149860122326415e-05,1500
1691,0,5,0.001011438652176832,0.00019466314289955756,1500
1690,4,4,0.00024306583509960656,2.1070640951328386e-05,1500
1692,4,4,0.0004533783376769799,5.773358778255144e-05,1500
1693,4,4,7.4838654624781e-05,1.552226037933416e-06,1500
1694,3,5,0.0019483648943777977,0.0007178115798138827,1500
1695,3,5,0.0011258496234531313,0.00024097786359254965,1500
1696,0,5,0.004332793605832994,0.003465191189982554,1500
1697,4,4,0.00021475255860921232,1.2816821616038495e-05,1500
1698,3,5,0.002561762170698734,0.001230361873510085,1500
1699,1,1,0.0009344627084424942,0.00027505594825920354,1500
1700,4,5,0.001998615043343938,0.0007975031179924657,1500
1701,4,5,0.00037317175824214696,2.713045721870689e-05,1500
1703,5,5,0.0019247005507659863,0.0007850905483184718,1500
1702,0,5,0.0021140481905378805,0.0008508939537928612,1500
1704,0,0,2.4929487795034477,226.1888731767122,1500
1705,4,4,0.0001703664485850477,8.242730294552069e-06,1500
1706,4,4,0.00038296167390818123,4.420318566064206e-05,1500
1708,5,5,0.00010101008844622216,1.9311745294604747e-06,1500
1707,4,5,0.001790288780536953,0.0006106824898613723,1500
1710,4,4,0.0005518613739090168,7.380551605113503e-05,1500
1709,3,5,0.0022410672811039463,0.0010126151335391623,1500
1711,5,5,0.0024814743821211203,0.0012115408045369261,1500
1712,4,5,0.0006820547574812888,8.696146116601089e-05,1500
1713,4,4,0.0005743682270825622,8.167923094841854e-05,1500
1714,4,5,0.0009770385388567849,0.00018140951697597277,1500
1716,4,4,0.0003676443071822673,3.4967899801836616e-05,1500
1715,3,5,0.0008305425968785804,0.00012878224397980405,1500
1717,5,5,0.001630160612416997,0.0005105423192420499,1500
1718,3,5,0.0003682994187634543,2.5364760536738753e-05,1500
1719,3,5,0.0005819054465291296,6.639772687326833e-05,1500
1720,3,5,0.0003403977499196534,2.3489980723753755e-05,1500
1721,3,5,0.0004011883841746377,3.074785576443004e-05,1500
1723,4,5,9.159459883823828e-05,1.6113157021111427e-06,1500
1724,2,5,0.0003309127751940016,2.1312292586734102e-05,1500
1722,4,5,0.0019675751182439546,0.0007252538932512396,1500
1725,1,5,0.0029559850134462467,0.001690052307032808,1500
1727,2,5,0.0019200672546358796,0.0007314297957093639,1500
1726,1,5,0.0004882041053947734,4.4924624781482496e-05,1500
1728,1,5,0.00020048637265927629,7.419003824370392e-06,1500
1729,4,5,0.000797184970699239,0.00012303927768650907,1500
1730,5,5,0.00038720455913704324,2.9078628667257268e-05,1500
1731,3,5,0.001190279658492418,0.00026805230956579304,1500
1732,3,5,0.0002428708696997478,1.1399583714560676e-05,1500
1733,3,1,0.0004841144611836287,7.383659420610301e-05,1500
1734,4,5,0.0003855974145299808,2.8162045648610772e-05,1500
1735,4,5,0.00138015154012889,0.00035806656784451906,1500
1736,3,5,0.0008926999161309203,0.00014719923214722165,1500
1737,3,5,0.001240448355533861,0.00030478459639582736,1500
1738,4,5,0.00014865780553307192,4.12785331859332e-06,1500
1739,2,5,0.0003259337933133758,2.025029981208748e-05,1500
1740,5,5,0.000396793300472645,3.2005842912863155e-05,1500
1741,0,0,0.0002751825294959346,2.5593920223988224e-05,1500
1742,3,5,0.007120400860833531,0.009482558078672688,1500
1743,1,5,4.19225551144551,368.2357263356929,1500
1744,0,4,12.486680345226834,1121.9695659483034,1500
1745,0,0,0.0003480657955526258,4.099850640999718e-05,1500
1746,3,5,0.0010227088002648663,0.00020643621619606395,1500
1747,4,5,0.001010564571367129,0.00019558177048673234,1500
1748,3,5,0.0004784353420231378,4.452968897220537e-05,1500
1749,5,5,0.00031519966406878136,1.9635011949883514e-05,1500
1750,2,5,0.0006786913989755217,8.58457535670064e-05,1500
1751,4,4,0.0002274384690687014,1.4435627947555318e-05,1500
1752,1,0,0.0012162641798734947,0.0004982644958322807,1500
1753,4,5,0.0011640542095398966,0.00025339948309873166,1500
1755,2,5,0.001227732182449114,0.00028315089508609766,1500
1754,2,5,5.323963757948994,445.05919578821135,1500
1756,5,5,0.000480609314017981,4.4168935946017576e-05,1500
1757,3,5,0.0003193289901091275,1.926236057722076e-05,1500
1758,3,5,0.0011318627349566535,0.0002388970143002898,1500
1759,3,5,0.0061248790804389695,0.007022046413299076,1500
1760,0,0,3.1265849668694177,217.60073696137727,1500
1761,3,1,0.0006424440632522063,0.00013002462088311138,1500
1763,3,5,0.0006383372393239034,7.620622981590933e-05,1500
1762,3,5,0.0007712058323411369,0.00011216720119391942,1500
1764,3,5,0.001655209548035564,0.0005307439446469915,1500
1765,5,5,0.0013112451074431062,0.00032474801361026594,1500
1766,3,5,0.0014489393498258957,0.0004060807948432983,1500
1767,4,4,0.0005190793974851893,6.657111069965978e-05,1500
1768,4,5,0.0007145880143976504,0.00010550305656940253,1500
1769,3,5,0.004159448782408328,0.0033747980938605266,1500
1770,4,5,0.003158021613509784,0.001870185739786032,1500
1771,3,1,0.0003924781229667656,4.846191445449628e-05,1500
1772,3,5,0.0012043510484596117,0.0002789029522070886,1500
1773,3,5,0.0025336107977527527,0.0012288030781363818,1500
1774,4,1,0.0002581734455708737,2.0983986987018656e-05,1500
1775,1,1,0.0005256835926701225,8.679363290157419e-05,1500
1776,4,5,0.000321959454163243,1.982481075683296e-05,1500
1777,0,0,0.0004440628192298775,6.661192731406446e-05,1500
1778,4,5,0.0016334009129698908,0.0005090185916870071,1500
1779,2,5,0.001297306461041895,0.0003281565633961612,1500
1780,5,5,0.0006565667505185626,8.241598783620475e-05,1500
1782,4,5,0.001462815020865424,0.00046405597328642465,1500
1781,3,5,0.00024334461590568278,1.1295885945917256e-05,1500
1783,5,5,0.00043982380804206354,3.676273878580883e-05,1500
1785,4,4,0.000179888898788825,8.13959550808634e-06,1500
1784,0,0,0.0008627332177001837,0.0002517440013892283,1500
1786,2,5,0.0010950809171975898,0.00022452882109794977,1500
1787,5,5,0.00018607677478790327,6.47796506539995e-06,1500
1788,2,5,0.0012714720286259526,0.00030422924092649354,1500
1790,5,5,0.0002688979502492368,1.4159571715070013e-05,1500
1789,5,5,0.0004349463169961827,3.565051269407492e-05,1500
1791,4,5,0.0009605821876070992,0.00017200934935578116,1500
1792,0,0,0.002384691152683438,0.0019179030041683051,1500
