function,method,seed,scenario,regret
F01-Sphere,Crowding-DE,0,22,7.21067e-05
F01-Sphere,Crowding-DE,0,23,5.70386e-05
F01-Sphere,Crowding-DE,0,24,0
F01-Sphere,Crowding-DE,0,25,0
F01-Sphere,Crowding-DE,0,26,0
F01-Sphere,Crowding-DE,0,27,0
F01-Sphere,Crowding-DE,0,28,2.18604e-06
F01-Sphere,Crowding-DE,0,29,8.76073e-05
F01-Sphere,Crowding-DE,0,30,2.02606e-07
F01-Sphere,Crowding-DE,0,31,7.86023e-05
F01-Sphere,Crowding-DE,0,32,0
F01-Sphere,Crowding-DE,0,33,9.56344e-05
F01-Sphere,Crowding-DE,0,34,2.44841e-06
F01-Sphere,Crowding-DE,0,35,8.75406e-05
F01-Sphere,Crowding-DE,0,36,9.6164e-05
F01-Sphere,Crowding-DE,0,37,9.18367e-05
F01-Sphere,Crowding-DE,0,38,9.10461e-05
F01-Sphere,Crowding-DE,0,39,0
F01-Sphere,Crowding-DE,0,40,0
F01-Sphere,Crowding-DE,0,41,1.4004e-06
F01-Sphere,Crowding-DE,0,42,8.85214e-05
F01-Sphere,Crowding-DE,0,43,0
F01-Sphere,Crowding-DE,0,44,0
F01-Sphere,MAP-Elites,0,15,0.0084147
F01-Sphere,MAP-Elites,0,16,0.0106421
F01-Sphere,MAP-Elites,0,17,0.00395671
F01-Sphere,MAP-Elites,0,18,0.00537393
F01-Sphere,MAP-Elites,0,19,0.00139976
F01-Sphere,MAP-Elites,0,20,0.0101504
F01-Sphere,MAP-Elites,0,21,0.00212407
F01-Sphere,MAP-Elites,0,22,0.00177474
F01-Sphere,MAP-Elites,0,23,0.00236442
F01-Sphere,MAP-Elites,0,24,0.010892
F01-Sphere,MAP-Elites,0,25,0.00851284
F01-Sphere,MAP-Elites,0,26,0.0105925
F01-Sphere,MAP-Elites,0,27,0.0102825
F01-Sphere,MAP-Elites,0,28,0.00594043
F01-Sphere,MAP-Elites,0,29,0.000800177
F01-Sphere,MAP-Elites,0,30,0.0082091
F01-Sphere,MAP-Elites,0,31,0.00125421
F01-Sphere,MAP-Elites,0,32,0.0105479
F01-Sphere,MAP-Elites,0,33,0.000417684
F01-Sphere,MAP-Elites,0,34,0.00559179
F01-Sphere,MAP-Elites,0,35,0.000921586
F01-Sphere,MAP-Elites,0,36,0.000399918
F01-Sphere,MAP-Elites,0,37,0.000677337
F01-Sphere,MAP-Elites,0,38,0.000630707
F01-Sphere,MAP-Elites,0,39,0.00976056
F01-Sphere,MAP-Elites,0,40,0.0108802
F01-Sphere,MAP-Elites,0,41,0.00691028
F01-Sphere,MAP-Elites,0,42,0.000754796
F01-Sphere,MAP-Elites,0,43,0.00876914
F01-Sphere,MAP-Elites,0,44,0.00702988
F01-Sphere,MC-ESO-crowd,0,15,5.61472e-05
F01-Sphere,MC-ESO-crowd,0,16,9.43131e-05
F01-Sphere,MC-ESO-crowd,0,17,0
F01-Sphere,MC-ESO-crowd,0,18,0
F01-Sphere,MC-ESO-crowd,0,19,0
F01-Sphere,MC-ESO-crowd,0,20,8.46643e-05
F01-Sphere,MC-ESO-crowd,0,21,0
F01-Sphere,MC-ESO-crowd,0,22,0
F01-Sphere,MC-ESO-crowd,0,23,0
F01-Sphere,MC-ESO-crowd,0,24,9.97455e-05
F01-Sphere,MC-ESO-crowd,0,25,5.35007e-05
F01-Sphere,MC-ESO-crowd,0,26,9.33202e-05
F01-Sphere,MC-ESO-crowd,0,27,8.97015e-05
F01-Sphere,MC-ESO-crowd,0,28,1.29071e-05
F01-Sphere,MC-ESO-crowd,0,29,0
F01-Sphere,MC-ESO-crowd,0,30,5.2603e-05
F01-Sphere,MC-ESO-crowd,0,31,0
F01-Sphere,MC-ESO-crowd,0,32,9.43161e-05
F01-Sphere,MC-ESO-crowd,0,33,0
F01-Sphere,MC-ESO-crowd,0,34,6.71829e-06
F01-Sphere,MC-ESO-crowd,0,35,0
F01-Sphere,MC-ESO-crowd,0,36,0
F01-Sphere,MC-ESO-crowd,0,37,0
F01-Sphere,MC-ESO-crowd,0,38,0
F01-Sphere,MC-ESO-crowd,0,39,7.71657e-05
F01-Sphere,MC-ESO-crowd,0,40,9.97026e-05
F01-Sphere,MC-ESO-crowd,0,41,3.00062e-05
F01-Sphere,MC-ESO-crowd,0,42,0
F01-Sphere,MC-ESO-crowd,0,43,5.83339e-05
F01-Sphere,MC-ESO-crowd,0,44,2.57184e-05
F01-Sphere,quality,0,15,5.42189e-09
F01-Sphere,quality,0,16,4.44788e-06
F01-Sphere,quality,0,17,3.27782e-05
F01-Sphere,quality,0,18,7.3788e-06
F01-Sphere,quality,0,19,7.72237e-05
F01-Sphere,quality,0,20,4.59002e-06
F01-Sphere,quality,0,21,6.49034e-05
F01-Sphere,quality,0,22,7.08866e-05
F01-Sphere,quality,0,23,5.27038e-05
F01-Sphere,quality,0,24,3.8904e-06
F01-Sphere,quality,0,25,4.17532e-06
F01-Sphere,quality,0,26,4.47955e-06
F01-Sphere,quality,0,27,2.30817e-06
F01-Sphere,quality,0,28,4.78199e-10
F01-Sphere,quality,0,29,8.30686e-05
F01-Sphere,quality,0,30,0
F01-Sphere,quality,0,31,7.40038e-05
F01-Sphere,quality,0,32,2.77429e-06
F01-Sphere,quality,0,33,9.15433e-05
F01-Sphere,quality,0,34,1.04203e-09
F01-Sphere,quality,0,35,8.50942e-05
F01-Sphere,quality,0,36,9.22348e-05
F01-Sphere,quality,0,37,8.89289e-05
F01-Sphere,quality,0,38,8.65997e-05
F01-Sphere,quality,0,39,4.56495e-06
F01-Sphere,quality,0,40,3.72061e-06
F01-Sphere,quality,0,41,0
F01-Sphere,quality,0,42,8.40014e-05
F01-Sphere,quality,0,43,4.281e-06
F01-Sphere,quality,0,44,3.39583e-06
F01-Sphere,complement,0,15,5.42189e-09
F01-Sphere,complement,0,16,4.44788e-06
F01-Sphere,complement,0,17,3.27782e-05
F01-Sphere,complement,0,18,7.3788e-06
F01-Sphere,complement,0,19,7.72237e-05
F01-Sphere,complement,0,20,4.59002e-06
F01-Sphere,complement,0,21,6.49034e-05
F01-Sphere,complement,0,22,7.08866e-05
F01-Sphere,complement,0,23,5.27038e-05
F01-Sphere,complement,0,24,3.8904e-06
F01-Sphere,complement,0,25,4.17532e-06
F01-Sphere,complement,0,26,4.47955e-06
F01-Sphere,complement,0,27,2.30817e-06
F01-Sphere,complement,0,28,4.78199e-10
F01-Sphere,complement,0,29,8.30686e-05
F01-Sphere,complement,0,30,0
F01-Sphere,complement,0,31,7.40038e-05
F01-Sphere,complement,0,32,2.77429e-06
F01-Sphere,complement,0,33,9.15433e-05
F01-Sphere,complement,0,34,1.04203e-09
F01-Sphere,complement,0,35,8.50942e-05
F01-Sphere,complement,0,36,9.22348e-05
F01-Sphere,complement,0,37,8.89289e-05
F01-Sphere,complement,0,38,8.65997e-05
F01-Sphere,complement,0,39,4.56495e-06
F01-Sphere,complement,0,40,3.72061e-06
F01-Sphere,complement,0,41,0
F01-Sphere,complement,0,42,8.40014e-05
F01-Sphere,complement,0,43,4.281e-06
F01-Sphere,complement,0,44,3.39583e-06
F01-Sphere,spread@0.02,0,15,5.42189e-09
F01-Sphere,spread@0.02,0,16,4.44788e-06
F01-Sphere,spread@0.02,0,17,3.27782e-05
F01-Sphere,spread@0.02,0,18,7.3788e-06
F01-Sphere,spread@0.02,0,19,7.72237e-05
F01-Sphere,spread@0.02,0,20,4.59002e-06
F01-Sphere,spread@0.02,0,21,6.49034e-05
F01-Sphere,spread@0.02,0,22,7.08866e-05
F01-Sphere,spread@0.02,0,23,5.27038e-05
F01-Sphere,spread@0.02,0,24,3.8904e-06
F01-Sphere,spread@0.02,0,25,4.17532e-06
F01-Sphere,spread@0.02,0,26,4.47955e-06
F01-Sphere,spread@0.02,0,27,2.30817e-06
F01-Sphere,spread@0.02,0,28,4.78199e-10
